folio,tag,meta_left,scribal,line_text,word_index,original_word,cleaned_word,unified_word,has_markup,ambiguity_notes
f22v,f22v,f22v,,,,,,,False,
f22v,f22v.P.1;H,f22v.P.1,H,pysaiinor.ofchar.oky.tchy.otdysor.shy.qod,1,pysaiinor.ofchar.oky.tchy.otdysor.shy.qod,pysaiinor.ofchar.oky.tchy.otdysor.shy.qod,pysaiinor.ofchar.oky.tchy.otdysor.shy.qod,False,many_dots
f22v,f22v.P.2;H,f22v.P.2,H,daiin.ykaiin.qotchy.kchy.ytchyddshor.ychy,1,daiin.ykaiin.qotchy.kchy.ytchyddshor.ychy,daiin.ykaiin.qotchy.kchy.ytchyddshor.ychy,daiin.ykaiin.qotchy.kchy.ytchyddshor.ychy,False,many_dots
f22v,f22v.P.3;H,f22v.P.3,H,qoky.kchorl.otchy.cthy.otchykyytchol.otam,1,qoky.kchorl.otchy.cthy.otchykyytchol.otam,qoky.kchorl.otchy.cthy.otchykyytchol.otam,qoky.kchorl.otchy.cthy.otchykyytchol.otam,False,many_dots
f22v,f22v.P.4;H,f22v.P.4,H,otchaiin.shoty.qokysaiinodaiin.ytaiin,1,otchaiin.shoty.qokysaiinodaiin.ytaiin,otchaiin.shoty.qokysaiinodaiin.ytaiin,otchaiin.shoty.qokysaiinodaiin.ytaiin,False,
f22v,f22v.P.5;H,f22v.P.5,H,dor.ykcheor.daiin,1,dor.ykcheor.daiin,dor.ykcheor.daiin,dor.ykcheor.daiin,False,
f22v,f22v.P.6;H,f22v.P.6,H,fshor.shy.tchor.otaiin,1,fshor.shy.tchor.otaiin,fshor.shy.tchor.otaiin,fshor.shy.tchor.otaiin,False,
f22v,f22v.P.7;H,f22v.P.7,H,ychor.chor.qokchol.chory,1,ychor.chor.qokchol.chory,ychor.chor.qokchol.chory,ychor.chor.qokchol.chory,False,
f22v,f22v.P.8;H,f22v.P.8,H,qotchy.cthy.qokol.daiin.dam,1,qotchy.cthy.qokol.daiin.dam,qotchy.cthy.qokol.daiin.dam,qotchy.cthy.qokol.daiin.dam,False,many_dots
f22v,f22v.P.9;H,f22v.P.9,H,okshor.shody.chol.teeol.otaiin.daiin,1,okshor.shody.chol.teeol.otaiin.daiin,okshor.shody.chol.teeol.otaiin.daiin,okshor.shody.chol.teeol.otaiin.daiin,False,many_dots
f22v,f22v.P.10;H,f22v.P.10,H,qokchy.daiin.sor.ytal,1,qokchy.daiin.sor.ytal,qokchy.daiin.sor.ytal,qokchy.daiin.sor.ytal,False,
f22v,f22v.P.11;H,f22v.P.11,H,sokaiin.oty.dy,1,sokaiin.oty.dy,sokaiin.oty.dy,sokaiin.oty.dy,False,
f22v,f22v.P.12;H,f22v.P.12,H,ychky.daiin.cthy,1,ychky.daiin.cthy,ychky.daiin.cthy,ychky.daiin.cthy,False,
f22v,f22v.P.13;H,f22v.P.13,H,okchain.chkoldy.shotoly,1,okchain.chkoldy.shotoly,okchain.chkoldy.shotoly,okchain.chkoldy.shotoly,False,
f22v,f22v.P.14;H,f22v.P.14,H,qotchy.olshly.shol.daiin,1,qotchy.olshly.shol.daiin,qotchy.olshly.shol.daiin,qotchy.olshly.shol.daiin,False,
f22v,f22v.P.15;H,f22v.P.15,H,sho.cthy.chocthy.qokchy.dory,1,sho.cthy.chocthy.qokchy.dory,sho.cthy.chocthy.qokchy.dory,sho.cthy.chocthy.qokchy.dory,False,many_dots
f22v,f22v.T.16;H,f22v.T.16,H,saiinchy.daldalol,1,saiinchy.daldalol,saiinchy.daldalol,saiinchy.daldalol,False,
f23r,f23r,f23r,,,,,,,False,
f23r,f23r.P.1;H,f23r.P.1,H,pydchdom.chy.fcholdy.oty.otchol.shy.opyaiin.y.yfchy.daiin.ololdy.dal,1,pydchdom.chy.fcholdy.oty.otchol.shy.opyaiin.y.yfchy.daiin.ololdy.dal,pydchdom.chy.fcholdy.oty.otchol.shy.opyaiin.y.yfchy.daiin.ololdy.dal,pydchdom.chy.fcholdy.oty.otchol.shy.opyaiin.y.yfchy.daiin.ololdy.dal,False,many_dots
f23r,f23r.P.2;H,f23r.P.2,H,to.ar.chor.daiin.chkdain.otchy.lolchor.daiin.dam.okchol.daing,1,to.ar.chor.daiin.chkdain.otchy.lolchor.daiin.dam.okchol.daing,to.ar.chor.daiin.chkdain.otchy.lolchor.daiin.dam.okchol.daing,to.ar.chor.daiin.chkdain.otchy.lolchor.daiin.dam.okchol.daing,False,many_dots
f23r,f23r.P.3;H,f23r.P.3,H,dchar.ykor.ykaiin.daiin.ctho.g,1,dchar.ykor.ykaiin.daiin.ctho.g,dchar.ykor.ykaiin.daiin.ctho.g,dchar.ykor.ykaiin.daiin.ctho.g,False,many_dots
f23r,f23r.P.4;H,f23r.P.4,H,qokoldy.okaiir.ykaiil.g.qokeey.ofchol.dain.yfchor.olfchor.otchald,1,qokoldy.okaiir.ykaiil.g.qokeey.ofchol.dain.yfchor.olfchor.otchald,qokoldy.okaiir.ykaiil.g.qokeey.ofchol.dain.yfchor.olfchor.otchald,qokoldy.okaiir.ykaiil.g.qokeey.ofchol.dain.yfchor.olfchor.otchald,False,many_dots
f23r,f23r.P.5;H,f23r.P.5,H,ychor.qokchol.ytom.chol.dair.chol.ar.ol.ol.dol.dain,1,ychor.qokchol.ytom.chol.dair.chol.ar.ol.ol.dol.dain,ychor.qokchol.ytom.chol.dair.chol.ar.ol.ol.dol.dain,ychor.qokchol.ytom.chol.dair.chol.ar.ol.ol.dol.dain,False,many_dots
f23r,f23r.P.6;H,f23r.P.6,H,tshol.ykor.qokaiin.yky.dar.okol.dchey.daiidal.dam.ytcho.ldals,1,tshol.ykor.qokaiin.yky.dar.okol.dchey.daiidal.dam.ytcho.ldals,tshol.ykor.qokaiin.yky.dar.okol.dchey.daiidal.dam.ytcho.ldals,tshol.ykor.qokaiin.yky.dar.okol.dchey.daiidal.dam.ytcho.ldals,False,many_dots
f23r,f23r.P.7;H,f23r.P.7,H,okar.olchar.shaiin.qokchol.dar.qokchol.dairo.r.ol.daiin.alg,1,okar.olchar.shaiin.qokchol.dar.qokchol.dairo.r.ol.daiin.alg,okar.olchar.shaiin.qokchol.dar.qokchol.dairo.r.ol.daiin.alg,okar.olchar.shaiin.qokchol.dar.qokchol.dairo.r.ol.daiin.alg,False,many_dots
f23r,f23r.P.8;H,f23r.P.8,H,qokshy.char.daiir.qokaiin.olol.qoaiin.ykchy.sdiil.okchy,1,qokshy.char.daiir.qokaiin.olol.qoaiin.ykchy.sdiil.okchy,qokshy.char.daiir.qokaiin.olol.qoaiin.ykchy.sdiil.okchy,qokshy.char.daiir.qokaiin.olol.qoaiin.ykchy.sdiil.okchy,False,many_dots
f23r,f23r.P.9;H,f23r.P.9,H,okol.ok.shy.qokol.dydal.dshe.qokeees.y.olydaiin.dal,1,okol.ok.shy.qokol.dydal.dshe.qokeees.y.olydaiin.dal,okol.ok.shy.qokol.dydal.dshe.qokeees.y.olydaiin.dal,okol.ok.shy.qokol.dydal.dshe.qokeees.y.olydaiin.dal,False,many_dots
f23r,f23r.P.10;H,f23r.P.10,H,qok.okaiin.chkchy.syteair.odal.chal.dydar.ykain,1,qok.okaiin.chkchy.syteair.odal.chal.dydar.ykain,qok.okaiin.chkchy.syteair.odal.chal.dydar.ykain,qok.okaiin.chkchy.syteair.odal.chal.dydar.ykain,False,many_dots
f23r,f23r.P.11;H,f23r.P.11,H,ykyka.dalory,1,ykyka.dalory,ykyka.dalory,ykyka.dalory,False,
f23v,f23v,f23v,,,,,,,False,
f23v,f23v.P.1;H,f23v.P.1,H,podairol.odaiiily.shoaldy.opchol.otol.ol.chcphy.qotchar.s,1,podairol.odaiiily.shoaldy.opchol.otol.ol.chcphy.qotchar.s,podairol.odaiiily.shoaldy.opchol.otol.ol.chcphy.qotchar.s,podairol.odaiiily.shoaldy.opchol.otol.ol.chcphy.qotchar.s,False,many_dots
f23v,f23v.P.2;H,f23v.P.2,H,qoteotor.chy.okchafdy.qokchey.dolotchol.chal.otchm,1,qoteotor.chy.okchafdy.qokchey.dolotchol.chal.otchm,qoteotor.chy.okchafdy.qokchey.dolotchol.chal.otchm,qoteotor.chy.okchafdy.qokchey.dolotchol.chal.otchm,False,many_dots
f23v,f23v.P.3;H,f23v.P.3,H,ycho.okaiin.okeol.eees.oldaiin.okeeordaiin.qotcholm,1,ycho.okaiin.okeol.eees.oldaiin.okeeordaiin.qotcholm,ycho.okaiin.okeol.eees.oldaiin.okeeordaiin.qotcholm,ycho.okaiin.okeol.eees.oldaiin.okeeordaiin.qotcholm,False,many_dots
f23v,f23v.P.4;H,f23v.P.4,H,okchey.dair.sholol.oldalotchor.mar,1,okchey.dair.sholol.oldalotchor.mar,okchey.dair.sholol.oldalotchor.mar,okchey.dair.sholol.oldalotchor.mar,False,many_dots
f23v,f23v.P.5;H,f23v.P.5,H,dor.chear.shor.dol.oaldary,1,dor.chear.shor.dol.oaldary,dor.chear.shor.dol.oaldary,dor.chear.shor.dol.oaldary,False,many_dots
f23v,f23v.P.6;H,f23v.P.6,H,tshol.shor.shkshy.okol.daiinotshor.olsar,1,tshol.shor.shkshy.okol.daiinotshor.olsar,tshol.shor.shkshy.okol.daiinotshor.olsar,tshol.shor.shkshy.okol.daiinotshor.olsar,False,many_dots
f23v,f23v.P.7;H,f23v.P.7,H,otor.oiin.sho.shol.qokol.daiinsol.daiin.ylg,1,otor.oiin.sho.shol.qokol.daiinsol.daiin.ylg,otor.oiin.sho.shol.qokol.daiinsol.daiin.ylg,otor.oiin.sho.shol.qokol.daiinsol.daiin.ylg,False,many_dots
f23v,f23v.P.8;H,f23v.P.8,H,qokaiin.dain.qokor.okal.g.damchor.olol.dam,1,qokaiin.dain.qokor.okal.g.damchor.olol.dam,qokaiin.dain.qokor.okal.g.damchor.olol.dam,qokaiin.dain.qokor.okal.g.damchor.olol.dam,False,many_dots
f23v,f23v.P.9;H,f23v.P.9,H,otshy.dal.dar.oldar.ar.orqoto.l.chees.g,1,otshy.dal.dar.oldar.ar.orqoto.l.chees.g,otshy.dal.dar.oldar.ar.orqoto.l.chees.g,otshy.dal.dar.oldar.ar.orqoto.l.chees.g,False,many_dots
f23v,f23v.P.10;H,f23v.P.10,H,dor.chy.kshol.chol.ctholotol.oloiir,1,dor.chy.kshol.chol.ctholotol.oloiir,dor.chy.kshol.chol.ctholotol.oloiir,dor.chy.kshol.chol.ctholotol.oloiir,False,many_dots
f23v,f23v.P.11;H,f23v.P.11,H,y.okaiin.doroiin.olols.oiinol.cheen.ols,1,y.okaiin.doroiin.olols.oiinol.cheen.ols,y.okaiin.doroiin.olols.oiinol.cheen.ols,y.okaiin.doroiin.olols.oiinol.cheen.ols,False,many_dots
f23v,f23v.P.12;H,f23v.P.12,H,olaiior.oloro.eeeoly,1,olaiior.oloro.eeeoly,olaiior.oloro.eeeoly,olaiior.oloro.eeeoly,False,
f24r,f24r,f24r,,,,,,,False,
f24r,f24r.P.1;H,f24r.P.1,H,porory.chor.opchar.she.cheol.daiin.or,1,porory.chor.opchar.she.cheol.daiin.or,porory.chor.opchar.she.cheol.daiin.or,porory.chor.opchar.she.cheol.daiin.or,False,many_dots
f24r,f24r.P.2;H,f24r.P.2,H,qotaiin.char.odain.okaiikhal.oky,1,qotaiin.char.odain.okaiikhal.oky,qotaiin.char.odain.okaiikhal.oky,qotaiin.char.odain.okaiikhal.oky,False,many_dots
f24r,f24r.P.3;H,f24r.P.3,H,y.cthar.cthal.okol.qotar.ckhy,1,y.cthar.cthal.okol.qotar.ckhy,y.cthar.cthal.okol.qotar.ckhy,y.cthar.cthal.okol.qotar.ckhy,False,many_dots
f24r,f24r.P.4;H,f24r.P.4,H,or.chckhaly.cthar.eeor.chees.da,1,or.chckhaly.cthar.eeor.chees.da,or.chckhaly.cthar.eeor.chees.da,or.chckhaly.cthar.eeor.chees.da,False,many_dots
f24r,f24r.P.5;H,f24r.P.5,H,qodar.cho.r.chey.cthy.cthckeom,1,qodar.cho.r.chey.cthy.cthckeom,qodar.cho.r.chey.cthy.cthckeom,qodar.cho.r.chey.cthy.cthckeom,False,many_dots
f24r,f24r.P.6;H,f24r.P.6,H,oeeeos.eteor.otal.qocthol.qoky,1,oeeeos.eteor.otal.qocthol.qoky,oeeeos.eteor.otal.qocthol.qoky,oeeeos.eteor.otal.qocthol.qoky,False,many_dots
f24r,f24r.P.7;H,f24r.P.7,H,qekar.chtar.s.cheor.cthol.qodol,1,qekar.chtar.s.cheor.cthol.qodol,qekar.chtar.s.cheor.cthol.qodol,qekar.chtar.s.cheor.cthol.qodol,False,many_dots
f24r,f24r.P.8;H,f24r.P.8,H,ychor.s.om.qoear.daiin.qokeol,1,ychor.s.om.qoear.daiin.qokeol,ychor.s.om.qoear.daiin.qokeol,ychor.s.om.qoear.daiin.qokeol,False,many_dots
f24r,f24r.P.9;H,f24r.P.9,H,odaiin.ckham.qodaiikhy.dol.dal,1,odaiin.ckham.qodaiikhy.dol.dal,odaiin.ckham.qodaiikhy.dol.dal,odaiin.ckham.qodaiikhy.dol.dal,False,many_dots
f24r,f24r.P.10;H,f24r.P.10,H,q*or.cfhar.chor.s.am.chotaiin.dy,1,q*or.cfhar.chor.s.am.chotaiin.dy,qor.cfhar.chor.s.am.chotaiin.dy,qor.cfhar.chor.s.am.chotaiin.dy,True,markup_removed;changed_by_cleaning;many_dots
f24r,f24r.P.11;H,f24r.P.11,H,sar.cheoiees.okeer.cheor.qokain,1,sar.cheoiees.okeer.cheor.qokain,sar.cheoiees.okeer.cheor.qokain,sar.cheoiees.okeer.cheor.qokain,False,many_dots
f24r,f24r.P.12;H,f24r.P.12,H,qokchy.qotchy.tol.tod.ckhy,1,qokchy.qotchy.tol.tod.ckhy,qokchy.qotchy.tol.tod.ckhy,qokchy.qotchy.tol.tod.ckhy,False,many_dots
f24r,f24r.P.13;H,f24r.P.13,H,oees.ol.s.chey.chcth.sar,1,oees.ol.s.chey.chcth.sar,oees.ol.s.chey.chcth.sar,oees.ol.s.chey.chcth.sar,False,many_dots
f24r,f24r.P.14;H,f24r.P.14,H,qor.cheey.qod.char.cthal,1,qor.cheey.qod.char.cthal,qor.cheey.qod.char.cthal,qor.cheey.qod.char.cthal,False,many_dots
f24r,f24r.P.15;H,f24r.P.15,H,ockhoees.oeees.ol.dal.s,1,ockhoees.oeees.ol.dal.s,ockhoees.oeees.ol.dal.s,ockhoees.oeees.ol.dal.s,False,many_dots
f24r,f24r.P.16;H,f24r.P.16,H,sham.okeal.dal.dam.dal,1,sham.okeal.dal.dam.dal,sham.okeal.dal.dam.dal,sham.okeal.dal.dam.dal,False,many_dots
f24r,f24r.P.17;H,f24r.P.17,H,sshey.otam.sham.cthom.oky,1,sshey.otam.sham.cthom.oky,sshey.otam.sham.cthom.oky,sshey.otam.sham.cthom.oky,False,many_dots
f24r,f24r.P.18;H,f24r.P.18,H,y.cheol.chol.daiin.chol.s,1,y.cheol.chol.daiin.chol.s,y.cheol.chol.daiin.chol.s,y.cheol.chol.daiin.chol.s,False,many_dots
f24r,f24r.P.19;H,f24r.P.19,H,yol.tol.chol.shom.otaiphy,1,yol.tol.chol.shom.otaiphy,yol.tol.chol.shom.otaiphy,yol.tol.chol.shom.otaiphy,False,many_dots
f24r,f24r.T.20;H,f24r.T.20,H,samchorly,1,samchorly,samchorly,samchorly,False,
f24v,f24v,f24v,,,,,,,False,
f24v,f24v.P.1;H,f24v.P.1,H,tchodar.chocfhhg.opom.shod.chcphy.opshody.ocphoraiin.okokom,1,tchodar.chocfhhg.opom.shod.chcphy.opshody.ocphoraiin.okokom,tchodar.chocfhhg.opom.shod.chcphy.opshody.ocphoraiin.okokom,tchodar.chocfhhg.opom.shod.chcphy.opshody.ocphoraiin.okokom,False,many_dots
f24v,f24v.P.2;H,f24v.P.2,H,ydals.ckhor.shy.cho.dchar.otol.otaiir.otchos.okchom.okcho,1,ydals.ckhor.shy.cho.dchar.otol.otaiir.otchos.okchom.okcho,ydals.ckhor.shy.cho.dchar.otol.otaiir.otchos.okchom.okcho,ydals.ckhor.shy.cho.dchar.otol.otaiir.otchos.okchom.okcho,False,many_dots
f24v,f24v.P.3;H,f24v.P.3,H,octhol.odchees.oesearees.okam.chcth,1,octhol.odchees.oesearees.okam.chcth,octhol.odchees.oesearees.okam.chcth,octhol.odchees.oesearees.okam.chcth,False,many_dots
f24v,f24v.P.4;H,f24v.P.4,H,ydal.sh.okol.okaiin.odaiin.dlos,1,ydal.sh.okol.okaiin.odaiin.dlos,ydal.sh.okol.okaiin.odaiin.dlos,ydal.sh.okol.okaiin.odaiin.dlos,False,many_dots
f24v,f24v.P.5;H,f24v.P.5,H,oeor.oraiin.tchar.oro,1,oeor.oraiin.tchar.oro,oeor.oraiin.tchar.oro,oeor.oraiin.tchar.oro,False,
f24v,f24v.P.6;H,f24v.P.6,H,tochol.chor.cfarasr,1,tochol.chor.cfarasr,tochol.chor.cfarasr,tochol.chor.cfarasr,False,
f24v,f24v.P.7;H,f24v.P.7,H,ycheol.daid.dar.olom,1,ycheol.daid.dar.olom,ycheol.daid.dar.olom,ycheol.daid.dar.olom,False,
f24v,f24v.P.8;H,f24v.P.8,H,kochky.chcthy.shol.sain,1,kochky.chcthy.shol.sain,kochky.chcthy.shol.sain,kochky.chcthy.shol.sain,False,
f24v,f24v.P.9;H,f24v.P.9,H,ychol.chol.or.chorom,1,ychol.chol.or.chorom,ychol.chol.or.chorom,ychol.chol.or.chorom,False,
f24v,f24v.P.10;H,f24v.P.10,H,okoeos.ckheod.choy.keol,1,okoeos.ckheod.choy.keol,okoeos.ckheod.choy.keol,okoeos.ckheod.choy.keol,False,
f24v,f24v.P.11;H,f24v.P.11,H,ydaiin.cheor.qodom.okodaiin,1,ydaiin.cheor.qodom.okodaiin,ydaiin.cheor.qodom.okodaiin,ydaiin.cheor.qodom.okodaiin,False,
f24v,f24v.P.12;H,f24v.P.12,H,ksho.foar.cto.sho.qokch.okokchal,1,ksho.foar.cto.sho.qokch.okokchal,ksho.foar.cto.sho.qokch.okokchal,ksho.foar.cto.sho.qokch.okokchal,False,many_dots
f24v,f24v.P.13;H,f24v.P.13,H,oeeey.cheol.chol.odor.sho.do.otolodal,1,oeeey.cheol.chol.odor.sho.do.otolodal,oeeey.cheol.chol.odor.sho.do.otolodal,oeeey.cheol.chol.odor.sho.do.otolodal,False,many_dots
f24v,f24v.P.14;H,f24v.P.14,H,doiir.cheekdam.sho.sho.dy,1,doiir.cheekdam.sho.sho.dy,doiir.cheekdam.sho.sho.dy,doiir.cheekdam.sho.sho.dy,False,many_dots
f24v,f24v.P.15;H,f24v.P.15,H,dchey.kchod.dchol.ochdy,1,dchey.kchod.dchol.ochdy,dchey.kchod.dchol.ochdy,dchey.kchod.dchol.ochdy,False,
f24v,f24v.P.16;H,f24v.P.16,H,otchol.odaiim,1,otchol.odaiim,otchol.odaiim,otchol.odaiim,False,
f25r,f25r,f25r,,,,,,,False,
f25r,f25r.P.1;H,f25r.P.1,H,fcholdy.soshy.daiin.cky.shody.daiin.ocholdy.cpholdy.sy,1,fcholdy.soshy.daiin.cky.shody.daiin.ocholdy.cpholdy.sy,fcholdy.soshy.daiin.cky.shody.daiin.ocholdy.cpholdy.sy,fcholdy.soshy.daiin.cky.shody.daiin.ocholdy.cpholdy.sy,False,many_dots
f25r,f25r.P.2;H,f25r.P.2,H,otor.chor.chrky.chotchy.shair.qod.sho.chy.kchy.chkain,1,otor.chor.chrky.chotchy.shair.qod.sho.chy.kchy.chkain,otor.chor.chrky.chotchy.shair.qod.sho.chy.kchy.chkain,otor.chor.chrky.chotchy.shair.qod.sho.chy.kchy.chkain,False,many_dots
f25r,f25r.P.3;H,f25r.P.3,H,qotchy.qotshy.cheesees.sheear.s.chain.daiin.chain.dein,1,qotchy.qotshy.cheesees.sheear.s.chain.daiin.chain.dein,qotchy.qotshy.cheesees.sheear.s.chain.daiin.chain.dein,qotchy.qotshy.cheesees.sheear.s.chain.daiin.chain.dein,False,many_dots
f25r,f25r.P.4;H,f25r.P.4,H,dchckhy.shocthy.ytchey.cthor.s.chan.chaiin.qotchain,1,dchckhy.shocthy.ytchey.cthor.s.chan.chaiin.qotchain,dchckhy.shocthy.ytchey.cthor.s.chan.chaiin.qotchain,dchckhy.shocthy.ytchey.cthor.s.chan.chaiin.qotchain,False,many_dots
f25r,f25r.P.5;H,f25r.P.5,H,qotcheaiin.dchain.cthain.daiin.daiin.cthain.qotaiin,1,qotcheaiin.dchain.cthain.daiin.daiin.cthain.qotaiin,qotcheaiin.dchain.cthain.daiin.daiin.cthain.qotaiin,qotcheaiin.dchain.cthain.daiin.daiin.cthain.qotaiin,False,many_dots
f25r,f25r.P.6;H,f25r.P.6,H,okal.chotaiin,1,okal.chotaiin,okal.chotaiin,okal.chotaiin,False,
f25r,f25r.T.7;H,f25r.T.7,H,dair.otaiir.otosy,1,dair.otaiir.otosy,dair.otaiir.otosy,dair.otaiir.otosy,False,
f25v,f25v,f25v,,,,,,,False,
f25v,f25v.P.1;H,f25v.P.1,H,poeeaiin.qoky.shy.daiin.qopchey.otchey.qofchor.sos,1,poeeaiin.qoky.shy.daiin.qopchey.otchey.qofchor.sos,poeeaiin.qoky.shy.daiin.qopchey.otchey.qofchor.sos,poeeaiin.qoky.shy.daiin.qopchey.otchey.qofchor.sos,False,many_dots
f25v,f25v.P.2;H,f25v.P.2,H,dchor.cthor.chor.daiin.s.okeeaiin.daiin.ckhey.daiin,1,dchor.cthor.chor.daiin.s.okeeaiin.daiin.ckhey.daiin,dchor.cthor.chor.daiin.s.okeeaiin.daiin.ckhey.daiin,dchor.cthor.chor.daiin.s.okeeaiin.daiin.ckhey.daiin,False,many_dots
f25v,f25v.P.3;H,f25v.P.3,H,orcho.kchor.chol.daiin.shcfhor.daiin.dshey.daiity,1,orcho.kchor.chol.daiin.shcfhor.daiin.dshey.daiity,orcho.kchor.chol.daiin.shcfhor.daiin.dshey.daiity,orcho.kchor.chol.daiin.shcfhor.daiin.dshey.daiity,False,many_dots
f25v,f25v.P.4;H,f25v.P.4,H,qokaiin.qokcho.shol.daiin.ckhear.ckhol.daiin.chkear,1,qokaiin.qokcho.shol.daiin.ckhear.ckhol.daiin.chkear,qokaiin.qokcho.shol.daiin.ckhear.ckhol.daiin.chkear,qokaiin.qokcho.shol.daiin.ckhear.ckhol.daiin.chkear,False,many_dots
f25v,f25v.P.5;H,f25v.P.5,H,dar.chakeey.dshor.dshey.qochol.dol.cho.daiin.daiin,1,dar.chakeey.dshor.dshey.qochol.dol.cho.daiin.daiin,dar.chakeey.dshor.dshey.qochol.dol.cho.daiin.daiin,dar.chakeey.dshor.dshey.qochol.dol.cho.daiin.daiin,False,many_dots
f25v,f25v.P.6;H,f25v.P.6,H,qokcho.r.ochy.qotchy.qokoral.chochain.deeaiir.s,1,qokcho.r.ochy.qotchy.qokoral.chochain.deeaiir.s,qokcho.r.ochy.qotchy.qokoral.chochain.deeaiir.s,qokcho.r.ochy.qotchy.qokoral.chochain.deeaiir.s,False,many_dots
f25v,f25v.P.7;H,f25v.P.7,H,oso.chkey.daiiol.daiin.shckhyorchaiin,1,oso.chkey.daiiol.daiin.shckhyorchaiin,oso.chkey.daiiol.daiin.shckhyorchaiin,oso.chkey.daiiol.daiin.shckhyorchaiin,False,many_dots
f26r,f26r,f26r,,,,,,,False,
f26r,f26r.P.1;H,f26r.P.1,H,psheoky.odaiir.qoyofseod.chypchey.ypchedy.ainchofochcphdy,1,psheoky.odaiir.qoyofseod.chypchey.ypchedy.ainchofochcphdy,psheoky.odaiir.qoyofseod.chypchey.ypchedy.ainchofochcphdy,psheoky.odaiir.qoyofseod.chypchey.ypchedy.ainchofochcphdy,False,many_dots
f26r,f26r.P.2;H,f26r.P.2,H,dchey.*aiin.adeeodyykecthhy.chedy.ytedy.dychecthedy.lr,1,dchey.*aiin.adeeodyykecthhy.chedy.ytedy.dychecthedy.lr,dchey.aiin.adeeodyykecthhy.chedy.ytedy.dychecthedy.lr,dchey.aiin.adeeodyykecthhy.chedy.ytedy.dychecthedy.lr,True,markup_removed;changed_by_cleaning;many_dots
f26r,f26r.P.3;H,f26r.P.3,H,oaiin.shcthy.eteeda.oloyykeedy.olchedy.galy.sheey.saiin.s,1,oaiin.shcthy.eteeda.oloyykeedy.olchedy.galy.sheey.saiin.s,oaiin.shcthy.eteeda.oloyykeedy.olchedy.galy.sheey.saiin.s,oaiin.shcthy.eteeda.oloyykeedy.olchedy.galy.sheey.saiin.s,False,many_dots
f26r,f26r.P.4;H,f26r.P.4,H,qokedy.cheos.ytedy.qokedyytedy.chekedydaiin.odam.s.aldy,1,qokedy.cheos.ytedy.qokedyytedy.chekedydaiin.odam.s.aldy,qokedy.cheos.ytedy.qokedyytedy.chekedydaiin.odam.s.aldy,qokedy.cheos.ytedy.qokedyytedy.chekedydaiin.odam.s.aldy,False,many_dots
f26r,f26r.P.5;H,f26r.P.5,H,haiin.shedy.eedy.eedy.schydaiin.cthedyqokeedy.qokedy.cthhy,1,haiin.shedy.eedy.eedy.schydaiin.cthedyqokeedy.qokedy.cthhy,haiin.shedy.eedy.eedy.schydaiin.cthedyqokeedy.qokedy.cthhy,haiin.shedy.eedy.eedy.schydaiin.cthedyqokeedy.qokedy.cthhy,False,many_dots
f26r,f26r.P.6;H,f26r.P.6,H,rchedy.qokedy,1,rchedy.qokedy,rchedy.qokedy,rchedy.qokedy,False,
f26r,f26r.P.7;H,f26r.P.7,H,pcho.qokedy.dar.sheo.ypchseds.saiinshapchedyfeey.dalchedy.sas,1,pcho.qokedy.dar.sheo.ypchseds.saiinshapchedyfeey.dalchedy.sas,pcho.qokedy.dar.sheo.ypchseds.saiinshapchedyfeey.dalchedy.sas,pcho.qokedy.dar.sheo.ypchseds.saiinshapchedyfeey.dalchedy.sas,False,many_dots
f26r,f26r.P.8;H,f26r.P.8,H,daiin.shedy.qokeedy.qoteedar.sokolotedy.qokchdy.qokedy,1,daiin.shedy.qokeedy.qoteedar.sokolotedy.qokchdy.qokedy,daiin.shedy.qokeedy.qoteedar.sokolotedy.qokchdy.qokedy,daiin.shedy.qokeedy.qoteedar.sokolotedy.qokchdy.qokedy,False,many_dots
f26r,f26r.P.9;H,f26r.P.9,H,tcheo.shy.geedy.okedy.chckhy.sdydyykeechy.okeedy.cheky,1,tcheo.shy.geedy.okedy.chckhy.sdydyykeechy.okeedy.cheky,tcheo.shy.geedy.okedy.chckhy.sdydyykeechy.okeedy.cheky,tcheo.shy.geedy.okedy.chckhy.sdydyykeechy.okeedy.cheky,False,many_dots
f26r,f26r.P.10;H,f26r.P.10,H,shese.aiin.sheos.cheody.otal,1,shese.aiin.sheos.cheody.otal,shese.aiin.sheos.cheody.otal,shese.aiin.sheos.cheody.otal,False,many_dots
f26v,f26v,f26v,,,,,,,False,
f26v,f26v.P.1;H,f26v.P.1,H,pchedar.qodary.o*iiin.pcheety.sair.shedy.ypchedy.ypchdy.qopy.shdy,1,pchedar.qodary.o*iiin.pcheety.sair.shedy.ypchedy.ypchdy.qopy.shdy,pchedar.qodary.oiiin.pcheety.sair.shedy.ypchedy.ypchdy.qopy.shdy,pchedar.qodary.oiiin.pcheety.sair.shedy.ypchedy.ypchdy.qopy.shdy,True,markup_removed;changed_by_cleaning;many_dots
f26v,f26v.P.2;H,f26v.P.2,H,saraiir.chekedy.qokedy.otedy.sar.y.etedy.qokedy.or.aree.alys.chedy,1,saraiir.chekedy.qokedy.otedy.sar.y.etedy.qokedy.or.aree.alys.chedy,saraiir.chekedy.qokedy.otedy.sar.y.etedy.qokedy.or.aree.alys.chedy,saraiir.chekedy.qokedy.otedy.sar.y.etedy.qokedy.or.aree.alys.chedy,False,many_dots
